city,date,crime_index
Andhra Pradesh,2022-10-01,40.97
Andhra Pradesh,2022-11-01,46.4
Andhra Pradesh,2022-12-01,49.4
Andhra Pradesh,2023-01-01,48.64
Andhra Pradesh,2023-02-01,50.1
Andhra Pradesh,2023-03-01,53.06
Andhra Pradesh,2023-04-01,50.13
Andhra Pradesh,2023-05-01,50.4
Andhra Pradesh,2023-06-01,52.38
Andhra Pradesh,2023-07-01,48.83
Andhra Pradesh,2023-08-01,46.99
Andhra Pradesh,2023-09-01,46.04
Andhra Pradesh,2023-10-01,42.56
Andhra Pradesh,2023-11-01,43.06
Andhra Pradesh,2023-12-01,47.83
Andhra Pradesh,2024-01-01,53.15
Andhra Pradesh,2024-02-01,53.45
Andhra Pradesh,2024-03-01,52.9
Andhra Pradesh,2024-04-01,54.92
Andhra Pradesh,2024-05-01,53.96
Andhra Pradesh,2024-06-01,51.36
Andhra Pradesh,2024-07-01,45.82
Andhra Pradesh,2024-08-01,49.17
Andhra Pradesh,2024-09-01,47.27
Andhra Pradesh,2024-10-01,45.21
Andhra Pradesh,2024-11-01,44.02
Andhra Pradesh,2024-12-01,46.46
Andhra Pradesh,2025-01-01,50.29
Andhra Pradesh,2025-02-01,52.12
Andhra Pradesh,2025-03-01,55.62
Andhra Pradesh,2025-04-01,54.69
Andhra Pradesh,2025-05-01,57.73
Andhra Pradesh,2025-06-01,53.51
Andhra Pradesh,2025-07-01,50.44
Andhra Pradesh,2025-08-01,46.86
Andhra Pradesh,2025-09-01,45.16
Andhra Pradesh,2025-10-01,47.24
Andhra Pradesh,2025-11-01,50.09
Andhra Pradesh,2025-12-01,45.78
Andhra Pradesh,2026-01-01,53.67
Andhra Pradesh,2026-02-01,55.96
Andhra Pradesh,2026-03-01,57.15
Andhra Pradesh,2026-04-01,61.22
Andhra Pradesh,2026-05-01,51.45
Andhra Pradesh,2026-06-01,56.68
Andhra Pradesh,2026-07-01,50.8
Andhra Pradesh,2026-08-01,48.55
Tamil Nadu,2020-01-01,38.48
Tamil Nadu,2020-02-01,36.15
Tamil Nadu,2020-03-01,41.61
Tamil Nadu,2020-04-01,15.13
Tamil Nadu,2020-05-01,16.17
Tamil Nadu,2020-06-01,16.1
Tamil Nadu,2020-07-01,13.67
Tamil Nadu,2020-08-01,36.4
Tamil Nadu,2020-09-01,32.94
Tamil Nadu,2020-10-01,30.81
Tamil Nadu,2020-11-01,30.38
Tamil Nadu,2020-12-01,33.16
Tamil Nadu,2021-01-01,37.68
Tamil Nadu,2021-02-01,39.74
Tamil Nadu,2021-03-01,45.22
Tamil Nadu,2021-04-01,27.84
Tamil Nadu,2021-05-01,27.93
Tamil Nadu,2021-06-01,39.68
Tamil Nadu,2021-07-01,36.62
Tamil Nadu,2021-08-01,32.62
Tamil Nadu,2021-09-01,32.63
Tamil Nadu,2021-10-01,32.03
Tamil Nadu,2021-11-01,30.48
Tamil Nadu,2021-12-01,35.51
Tamil Nadu,2022-01-01,38.94
Tamil Nadu,2022-02-01,38.75
Tamil Nadu,2022-03-01,40.82
Tamil Nadu,2022-04-01,39.33
Tamil Nadu,2022-05-01,42.84
Tamil Nadu,2022-06-01,37.74
Tamil Nadu,2022-07-01,35.88
Tamil Nadu,2022-08-01,35.86
Tamil Nadu,2022-09-01,33.64
Tamil Nadu,2022-10-01,29.82
Tamil Nadu,2022-11-01,31.29
Tamil Nadu,2022-12-01,33.06
Tamil Nadu,2023-01-01,36.42
Tamil Nadu,2023-02-01,39.34
Tamil Nadu,2023-03-01,43.36
Tamil Nadu,2023-04-01,37.94
Tamil Nadu,2023-05-01,40.96
Tamil Nadu,2023-06-01,36.66
Tamil Nadu,2023-07-01,36.36
Tamil Nadu,2023-08-01,31.94
Tamil Nadu,2023-09-01,30.92
Tamil Nadu,2023-10-01,33.54
Tamil Nadu,2023-11-01,30.53
Tamil Nadu,2023-12-01,31.79
Tamil Nadu,2024-01-01,36.36
Tamil Nadu,2024-02-01,35.8
Tamil Nadu,2024-03-01,40.13
Tamil Nadu,2024-04-01,37.93
Tamil Nadu,2024-05-01,42.98
Tamil Nadu,2024-06-01,38.27
Tamil Nadu,2024-07-01,36.96
Tamil Nadu,2024-08-01,32.05
Tamil Nadu,2024-09-01,31.79
Tamil Nadu,2024-10-01,34.08
Tamil Nadu,2024-11-01,33.15
Tamil Nadu,2024-12-01,33.03
Tamil Nadu,2025-01-01,36.32
Tamil Nadu,2025-02-01,38.51
Tamil Nadu,2025-03-01,40.28
Tamil Nadu,2025-04-01,40.49
Tamil Nadu,2025-05-01,36.85
Tamil Nadu,2025-06-01,35.3
Tamil Nadu,2025-07-01,34.32
Tamil Nadu,2025-08-01,29.28
Tamil Nadu,2025-09-01,29.03
Tamil Nadu,2025-10-01,27.21
Tamil Nadu,2025-11-01,33.15
Tamil Nadu,2025-12-01,35.2
Tamil Nadu,2026-01-01,33.52
Tamil Nadu,2026-02-01,36.87
Tamil Nadu,2026-03-01,38.23
Tamil Nadu,2026-04-01,40.74
Tamil Nadu,2026-05-01,38.93
Tamil Nadu,2026-06-01,38.85
Tamil Nadu,2026-07-01,36.1
Tamil Nadu,2026-08-01,31.7
Kerala,2020-01-01,35.0
Kerala,2020-02-01,41.5
Kerala,2020-03-01,40.62
Kerala,2020-04-01,20.62
Kerala,2020-05-01,13.66
Kerala,2020-06-01,17.27
Kerala,2020-07-01,16.72
Kerala,2020-08-01,34.95
Kerala,2020-09-01,35.9
Kerala,2020-10-01,34.47
Kerala,2020-11-01,33.77
Kerala,2020-12-01,33.79
Kerala,2021-01-01,38.65
Kerala,2021-02-01,42.27
Kerala,2021-03-01,42.12
Kerala,2021-04-01,30.37
Kerala,2021-05-01,27.56
Kerala,2021-06-01,40.6
Kerala,2021-07-01,39.25
Kerala,2021-08-01,36.64
Kerala,2021-09-01,36.79
Kerala,2021-10-01,35.37
Kerala,2021-11-01,37.35
Kerala,2021-12-01,35.0
Kerala,2022-01-01,34.84
Kerala,2022-02-01,42.14
Kerala,2022-03-01,44.14
Kerala,2022-04-01,41.86
Kerala,2022-05-01,44.05
Kerala,2022-06-01,41.26
Kerala,2022-07-01,38.2
Kerala,2022-08-01,38.54
Kerala,2022-09-01,32.85
Kerala,2022-10-01,38.25
Kerala,2022-11-01,32.68
Kerala,2022-12-01,38.5
Kerala,2023-01-01,37.6
Kerala,2023-02-01,40.56
Kerala,2023-03-01,44.26
Kerala,2023-04-01,43.04
Kerala,2023-05-01,43.75
Kerala,2023-06-01,44.49
Kerala,2023-07-01,40.5
Kerala,2023-08-01,37.58
Kerala,2023-09-01,37.83
Kerala,2023-10-01,38.02
Kerala,2023-11-01,37.6
Kerala,2023-12-01,36.44
Kerala,2024-01-01,42.23
Kerala,2024-02-01,44.76
Kerala,2024-03-01,48.32
Kerala,2024-04-01,46.12
Kerala,2024-05-01,45.51
Kerala,2024-06-01,41.79
Kerala,2024-07-01,40.87
Kerala,2024-08-01,39.81
Kerala,2024-09-01,35.3
Kerala,2024-10-01,33.38
Kerala,2024-11-01,37.4
Kerala,2024-12-01,36.53
Kerala,2025-01-01,35.98
Kerala,2025-02-01,44.05
Kerala,2025-03-01,44.94
Kerala,2025-04-01,43.87
Kerala,2025-05-01,45.3
Kerala,2025-06-01,41.2
Kerala,2025-07-01,43.22
Kerala,2025-08-01,33.94
Kerala,2025-09-01,36.72
Kerala,2025-10-01,35.82
Kerala,2025-11-01,35.85
Kerala,2025-12-01,36.17
Kerala,2026-01-01,40.67
Kerala,2026-02-01,43.45
Kerala,2026-03-01,47.64
Kerala,2026-04-01,45.49
Kerala,2026-05-01,46.06
Kerala,2026-06-01,43.04
Kerala,2026-07-01,39.68
Kerala,2026-08-01,37.55
Puducherry,2020-01-01,33.1
Puducherry,2020-02-01,38.54
Puducherry,2020-03-01,41.83
Puducherry,2020-04-01,18.85
Puducherry,2020-05-01,16.01
Puducherry,2020-06-01,13.72
Puducherry,2020-07-01,14.23
Puducherry,2020-08-01,34.3
Puducherry,2020-09-01,29.0
Puducherry,2020-10-01,29.45
Puducherry,2020-11-01,32.02
Puducherry,2020-12-01,33.47
Puducherry,2021-01-01,41.08
Puducherry,2021-02-01,42.83
Puducherry,2021-03-01,42.16
Puducherry,2021-04-01,33.29
Puducherry,2021-05-01,31.94
Puducherry,2021-06-01,40.41
Puducherry,2021-07-01,37.64
Puducherry,2021-08-01,35.31
Puducherry,2021-09-01,33.9
Puducherry,2021-10-01,29.06
Puducherry,2021-11-01,33.4
Puducherry,2021-12-01,32.72
Puducherry,2022-01-01,37.76
Puducherry,2022-02-01,39.8
Puducherry,2022-03-01,38.68
Puducherry,2022-04-01,40.87
Puducherry,2022-05-01,41.88
Puducherry,2022-06-01,40.26
Puducherry,2022-07-01,32.42
Puducherry,2022-08-01,35.31
Puducherry,2022-09-01,35.39
Puducherry,2022-10-01,35.54
Puducherry,2022-11-01,31.21
Puducherry,2022-12-01,32.97
Puducherry,2023-01-01,38.58
Puducherry,2023-02-01,37.4
Puducherry,2023-03-01,40.11
Puducherry,2023-04-01,44.39
Puducherry,2023-05-01,42.78
Puducherry,2023-06-01,38.79
Puducherry,2023-07-01,38.05
Puducherry,2023-08-01,35.37
Puducherry,2023-09-01,34.61
Puducherry,2023-10-01,36.85
Puducherry,2023-11-01,37.4
Puducherry,2023-12-01,39.42
Puducherry,2024-01-01,40.84
Puducherry,2024-02-01,39.87
Puducherry,2024-03-01,43.33
Puducherry,2024-04-01,45.85
Puducherry,2024-05-01,44.25
Puducherry,2024-06-01,40.04
Puducherry,2024-07-01,39.01
Puducherry,2024-08-01,38.28
Puducherry,2024-09-01,35.02
Puducherry,2024-10-01,34.35
Puducherry,2024-11-01,33.51
Puducherry,2024-12-01,39.82
Puducherry,2025-01-01,42.03
Puducherry,2025-02-01,39.92
Puducherry,2025-03-01,43.47
Puducherry,2025-04-01,44.04
Puducherry,2025-05-01,44.75
Puducherry,2025-06-01,44.47
Puducherry,2025-07-01,40.79
Puducherry,2025-08-01,38.19
Puducherry,2025-09-01,36.17
Puducherry,2025-10-01,36.15
Puducherry,2025-11-01,35.84
Puducherry,2025-12-01,37.82
Puducherry,2026-01-01,36.43
Puducherry,2026-02-01,39.03
Puducherry,2026-03-01,42.74
Puducherry,2026-04-01,46.16
Puducherry,2026-05-01,45.16
Puducherry,2026-06-01,41.78
Puducherry,2026-07-01,39.33
Puducherry,2026-08-01,35.01
Lakshadweep,2020-01-01,22.35
Lakshadweep,2020-02-01,22.24
Lakshadweep,2020-03-01,25.01
Lakshadweep,2020-04-01,5.0
Lakshadweep,2020-05-01,5.0
Lakshadweep,2020-06-01,5.0
Lakshadweep,2020-07-01,5.0
Lakshadweep,2020-08-01,19.7
Lakshadweep,2020-09-01,14.34
Lakshadweep,2020-10-01,12.72
Lakshadweep,2020-11-01,15.92
Lakshadweep,2020-12-01,16.04
Lakshadweep,2021-01-01,22.69
Lakshadweep,2021-02-01,22.69
Lakshadweep,2021-03-01,26.29
Lakshadweep,2021-04-01,15.78
Lakshadweep,2021-05-01,13.39
Lakshadweep,2021-06-01,17.86
Lakshadweep,2021-07-01,18.99
Lakshadweep,2021-08-01,16.46
Lakshadweep,2021-09-01,14.65
Lakshadweep,2021-10-01,13.13
Lakshadweep,2021-11-01,15.44
Lakshadweep,2021-12-01,18.86
Lakshadweep,2022-01-01,17.91
Lakshadweep,2022-02-01,19.59
Lakshadweep,2022-03-01,26.34
Lakshadweep,2022-04-01,25.1
Lakshadweep,2022-05-01,28.86
Lakshadweep,2022-06-01,20.39
Lakshadweep,2022-07-01,21.79
Lakshadweep,2022-08-01,17.4
Lakshadweep,2022-09-01,16.08
Lakshadweep,2022-10-01,16.27
Lakshadweep,2022-11-01,20.76
Lakshadweep,2022-12-01,18.3
Lakshadweep,2023-01-01,19.9
Lakshadweep,2023-02-01,19.39
Lakshadweep,2023-03-01,23.25
Lakshadweep,2023-04-01,25.5
Lakshadweep,2023-05-01,25.5
Lakshadweep,2023-06-01,21.67
Lakshadweep,2023-07-01,19.46
Lakshadweep,2023-08-01,14.1
Lakshadweep,2023-09-01,13.84
Lakshadweep,2023-10-01,11.68
Lakshadweep,2023-11-01,16.65
Lakshadweep,2023-12-01,17.05
Lakshadweep,2024-01-01,14.7
Lakshadweep,2024-02-01,20.3
Lakshadweep,2024-03-01,21.74
Lakshadweep,2024-04-01,22.65
Lakshadweep,2024-05-01,22.74
Lakshadweep,2024-06-01,23.8
Lakshadweep,2024-07-01,16.74
Lakshadweep,2024-08-01,17.4
Lakshadweep,2024-09-01,14.08
Lakshadweep,2024-10-01,16.13
Lakshadweep,2024-11-01,12.82
Lakshadweep,2024-12-01,15.15
Lakshadweep,2025-01-01,17.28
Lakshadweep,2025-02-01,19.51
Lakshadweep,2025-03-01,20.29
Lakshadweep,2025-04-01,22.03
Lakshadweep,2025-05-01,18.82
Lakshadweep,2025-06-01,22.31
Lakshadweep,2025-07-01,17.34
Lakshadweep,2025-08-01,15.57
Lakshadweep,2025-09-01,9.29
Lakshadweep,2025-10-01,11.05
Lakshadweep,2025-11-01,17.61
Lakshadweep,2025-12-01,11.27
Lakshadweep,2026-01-01,18.36
Lakshadweep,2026-02-01,19.5
Lakshadweep,2026-03-01,17.61
Lakshadweep,2026-04-01,21.58
Lakshadweep,2026-05-01,21.91
Lakshadweep,2026-06-01,24.16
Lakshadweep,2026-07-01,17.81
Lakshadweep,2026-08-01,10.49
Andaman and Nicobar Islands,2020-01-01,31.56
Andaman and Nicobar Islands,2020-02-01,32.48
Andaman and Nicobar Islands,2020-03-01,30.26
Andaman and Nicobar Islands,2020-04-01,9.67
Andaman and Nicobar Islands,2020-05-01,9.51
Andaman and Nicobar Islands,2020-06-01,9.66
Andaman and Nicobar Islands,2020-07-01,5.0
Andaman and Nicobar Islands,2020-08-01,27.58
Andaman and Nicobar Islands,2020-09-01,27.39
Andaman and Nicobar Islands,2020-10-01,26.42
Andaman and Nicobar Islands,2020-11-01,27.16
Andaman and Nicobar Islands,2020-12-01,28.09
Andaman and Nicobar Islands,2021-01-01,29.19
Andaman and Nicobar Islands,2021-02-01,31.46
Andaman and Nicobar Islands,2021-03-01,33.2
Andaman and Nicobar Islands,2021-04-01,21.87
Andaman and Nicobar Islands,2021-05-01,23.1
Andaman and Nicobar Islands,2021-06-01,30.07
Andaman and Nicobar Islands,2021-07-01,32.3
Andaman and Nicobar Islands,2021-08-01,26.26
Andaman and Nicobar Islands,2021-09-01,24.66
Andaman and Nicobar Islands,2021-10-01,24.4
Andaman and Nicobar Islands,2021-11-01,25.03
Andaman and Nicobar Islands,2021-12-01,26.67
Andaman and Nicobar Islands,2022-01-01,29.96
Andaman and Nicobar Islands,2022-02-01,32.47
Andaman and Nicobar Islands,2022-03-01,34.72
Andaman and Nicobar Islands,2022-04-01,36.7
Andaman and Nicobar Islands,2022-05-01,36.71
Andaman and Nicobar Islands,2022-06-01,31.47
Andaman and Nicobar Islands,2022-07-01,28.45
Andaman and Nicobar Islands,2022-08-01,26.31
Andaman and Nicobar Islands,2022-09-01,26.68
Andaman and Nicobar Islands,2022-10-01,22.99
Andaman and Nicobar Islands,2022-11-01,26.29
Andaman and Nicobar Islands,2022-12-01,25.14
Andaman and Nicobar Islands,2023-01-01,32.46
Andaman and Nicobar Islands,2023-02-01,37.25
Andaman and Nicobar Islands,2023-03-01,36.83
Andaman and Nicobar Islands,2023-04-01,37.14
Andaman and Nicobar Islands,2023-05-01,37.29
Andaman and Nicobar Islands,2023-06-01,31.92
Andaman and Nicobar Islands,2023-07-01,25.5
Andaman and Nicobar Islands,2023-08-01,29.69
Andaman and Nicobar Islands,2023-09-01,25.61
Andaman and Nicobar Islands,2023-10-01,24.31
Andaman and Nicobar Islands,2023-11-01,24.88
Andaman and Nicobar Islands,2023-12-01,30.36
Andaman and Nicobar Islands,2024-01-01,28.4
Andaman and Nicobar Islands,2024-02-01,35.19
Andaman and Nicobar Islands,2024-03-01,35.56
Andaman and Nicobar Islands,2024-04-01,33.2
Andaman and Nicobar Islands,2024-05-01,32.22
Andaman and Nicobar Islands,2024-06-01,31.37
Andaman and Nicobar Islands,2024-07-01,30.53
Andaman and Nicobar Islands,2024-08-01,26.24
Andaman and Nicobar Islands,2024-09-01,25.81
Andaman and Nicobar Islands,2024-10-01,22.2
Andaman and Nicobar Islands,2024-11-01,24.96
Andaman and Nicobar Islands,2024-12-01,30.1
Andaman and Nicobar Islands,2025-01-01,27.27
Andaman and Nicobar Islands,2025-02-01,34.14
Andaman and Nicobar Islands,2025-03-01,34.49
Andaman and Nicobar Islands,2025-04-01,33.4
Andaman and Nicobar Islands,2025-05-01,31.06
Andaman and Nicobar Islands,2025-06-01,33.0
Andaman and Nicobar Islands,2025-07-01,28.43
Andaman and Nicobar Islands,2025-08-01,27.59
Andaman and Nicobar Islands,2025-09-01,26.88
Andaman and Nicobar Islands,2025-10-01,26.12
Andaman and Nicobar Islands,2025-11-01,26.66
Andaman and Nicobar Islands,2025-12-01,26.02
Andaman and Nicobar Islands,2026-01-01,32.5
Andaman and Nicobar Islands,2026-02-01,33.97
Andaman and Nicobar Islands,2026-03-01,31.3
Andaman and Nicobar Islands,2026-04-01,36.01
Andaman and Nicobar Islands,2026-05-01,35.29
Andaman and Nicobar Islands,2026-06-01,31.82
Andaman and Nicobar Islands,2026-07-01,31.04
Andaman and Nicobar Islands,2026-08-01,27.79
West Bengal,2020-01-01,51.11
West Bengal,2020-02-01,57.08
West Bengal,2020-03-01,61.04
West Bengal,2020-04-01,30.67
West Bengal,2020-05-01,33.9
West Bengal,2020-06-01,33.35
West Bengal,2020-07-01,27.53
West Bengal,2020-08-01,51.28
West Bengal,2020-09-01,50.11
West Bengal,2020-10-01,45.12
West Bengal,2020-11-01,49.95
West Bengal,2020-12-01,51.52
West Bengal,2021-01-01,50.41
West Bengal,2021-02-01,54.28
West Bengal,2021-03-01,55.03
West Bengal,2021-04-01,48.7
West Bengal,2021-05-01,47.25
West Bengal,2021-06-01,57.91
West Bengal,2021-07-01,52.49
West Bengal,2021-08-01,55.62
West Bengal,2021-09-01,49.73
West Bengal,2021-10-01,49.54
West Bengal,2021-11-01,48.39
West Bengal,2021-12-01,51.64
West Bengal,2022-01-01,55.32
West Bengal,2022-02-01,55.4
West Bengal,2022-03-01,56.98
West Bengal,2022-04-01,61.03
West Bengal,2022-05-01,59.86
West Bengal,2022-06-01,57.26
West Bengal,2022-07-01,54.01
West Bengal,2022-08-01,52.01
West Bengal,2022-09-01,49.35
West Bengal,2022-10-01,46.32
West Bengal,2022-11-01,50.75
West Bengal,2022-12-01,52.22
West Bengal,2023-01-01,52.65
West Bengal,2023-02-01,55.43
West Bengal,2023-03-01,54.27
West Bengal,2023-04-01,60.18
West Bengal,2023-05-01,57.79
West Bengal,2023-06-01,52.52
West Bengal,2023-07-01,53.45
West Bengal,2023-08-01,51.72
West Bengal,2023-09-01,48.42
West Bengal,2023-10-01,47.22
West Bengal,2023-11-01,49.33
West Bengal,2023-12-01,48.3
West Bengal,2024-01-01,51.86
West Bengal,2024-02-01,55.38
West Bengal,2024-03-01,55.58
West Bengal,2024-04-01,60.82
West Bengal,2024-05-01,57.89
West Bengal,2024-06-01,57.73
West Bengal,2024-07-01,56.88
West Bengal,2024-08-01,50.55
West Bengal,2024-09-01,50.75
West Bengal,2024-10-01,48.26
West Bengal,2024-11-01,48.4
West Bengal,2024-12-01,53.42
West Bengal,2025-01-01,53.24
West Bengal,2025-02-01,55.32
West Bengal,2025-03-01,56.62
West Bengal,2025-04-01,57.71
West Bengal,2025-05-01,55.59
West Bengal,2025-06-01,56.83
West Bengal,2025-07-01,54.7
West Bengal,2025-08-01,51.63
West Bengal,2025-09-01,49.37
West Bengal,2025-10-01,47.05
West Bengal,2025-11-01,47.45
West Bengal,2025-12-01,49.28
West Bengal,2026-01-01,53.7
West Bengal,2026-02-01,54.48
West Bengal,2026-03-01,57.83
West Bengal,2026-04-01,59.58
West Bengal,2026-05-01,58.29
West Bengal,2026-06-01,49.51
West Bengal,2026-07-01,51.93
West Bengal,2026-08-01,49.11
Bihar,2020-01-01,51.4
Bihar,2020-02-01,53.13
Bihar,2020-03-01,55.8
Bihar,2020-04-01,29.94
Bihar,2020-05-01,32.25
Bihar,2020-06-01,27.66
Bihar,2020-07-01,25.43
Bihar,2020-08-01,51.54
Bihar,2020-09-01,48.52
Bihar,2020-10-01,45.39
Bihar,2020-11-01,49.55
Bihar,2020-12-01,53.97
Bihar,2021-01-01,50.88
Bihar,2021-02-01,56.93
Bihar,2021-03-01,57.22
Bihar,2021-04-01,46.66
Bihar,2021-05-01,45.3
Bihar,2021-06-01,56.49
Bihar,2021-07-01,56.07
Bihar,2021-08-01,49.26
Bihar,2021-09-01,48.52
Bihar,2021-10-01,47.57
Bihar,2021-11-01,45.72
Bihar,2021-12-01,54.46
Bihar,2022-01-01,54.46
Bihar,2022-02-01,54.06
Bihar,2022-03-01,56.04
Bihar,2022-04-01,57.73
Bihar,2022-05-01,58.11
Bihar,2022-06-01,54.2
Bihar,2022-07-01,52.39
Bihar,2022-08-01,49.74
Bihar,2022-09-01,51.98
Bihar,2022-10-01,46.74
Bihar,2022-11-01,46.01
Bihar,2022-12-01,49.14
Bihar,2023-01-01,51.7
Bihar,2023-02-01,52.91
Bihar,2023-03-01,55.93
Bihar,2023-04-01,55.03
Bihar,2023-05-01,58.05
Bihar,2023-06-01,55.83
Bihar,2023-07-01,51.21
Bihar,2023-08-01,48.15
Bihar,2023-09-01,48.61
Bihar,2023-10-01,48.2
Bihar,2023-11-01,48.62
Bihar,2023-12-01,52.75
Bihar,2024-01-01,54.33
Bihar,2024-02-01,53.12
Bihar,2024-03-01,56.12
Bihar,2024-04-01,55.52
Bihar,2024-05-01,60.21
Bihar,2024-06-01,56.73
Bihar,2024-07-01,51.33
Bihar,2024-08-01,54.68
Bihar,2024-09-01,49.08
Bihar,2024-10-01,49.56
Bihar,2024-11-01,48.5
Bihar,2024-12-01,51.38
Bihar,2025-01-01,52.85
Bihar,2025-02-01,56.82
Bihar,2025-03-01,58.28
Bihar,2025-04-01,59.25
Bihar,2025-05-01,56.6
Bihar,2025-06-01,56.26
Bihar,2025-07-01,50.07
Bihar,2025-08-01,51.8
Bihar,2025-09-01,46.45
Bihar,2025-10-01,49.44
Bihar,2025-11-01,50.57
Bihar,2025-12-01,49.52
Bihar,2026-01-01,51.62
Bihar,2026-02-01,57.09
Bihar,2026-03-01,57.61
Bihar,2026-04-01,58.64
Bihar,2026-05-01,56.1
Bihar,2026-06-01,58.01
Bihar,2026-07-01,53.54
Bihar,2026-08-01,49.13
Jharkhand,2020-01-01,46.89
Jharkhand,2020-02-01,50.8
Jharkhand,2020-03-01,50.19
Jharkhand,2020-04-01,27.87
Jharkhand,2020-05-01,28.96
Jharkhand,2020-06-01,22.74
Jharkhand,2020-07-01,21.05
Jharkhand,2020-08-01,44.38
Jharkhand,2020-09-01,43.64
Jharkhand,2020-10-01,40.6
Jharkhand,2020-11-01,43.55
Jharkhand,2020-12-01,45.04
Jharkhand,2021-01-01,48.17
Jharkhand,2021-02-01,48.9
Jharkhand,2021-03-01,50.2
Jharkhand,2021-04-01,39.45
Jharkhand,2021-05-01,38.72
Jharkhand,2021-06-01,45.06
Jharkhand,2021-07-01,45.77
Jharkhand,2021-08-01,41.84
Jharkhand,2021-09-01,42.65
Jharkhand,2021-10-01,42.5
Jharkhand,2021-11-01,38.95
Jharkhand,2021-12-01,42.9
Jharkhand,2022-01-01,45.64
Jharkhand,2022-02-01,46.48
Jharkhand,2022-03-01,55.12
Jharkhand,2022-04-01,52.37
Jharkhand,2022-05-01,50.96
Jharkhand,2022-06-01,45.29
Jharkhand,2022-07-01,44.09
Jharkhand,2022-08-01,40.12
Jharkhand,2022-09-01,37.11
Jharkhand,2022-10-01,42.73
Jharkhand,2022-11-01,37.46
Jharkhand,2022-12-01,47.35
Jharkhand,2023-01-01,43.28
Jharkhand,2023-02-01,47.86
Jharkhand,2023-03-01,49.99
Jharkhand,2023-04-01,51.34
Jharkhand,2023-05-01,51.19
Jharkhand,2023-06-01,47.71
Jharkhand,2023-07-01,45.13
Jharkhand,2023-08-01,39.58
Jharkhand,2023-09-01,43.4
Jharkhand,2023-10-01,38.2
Jharkhand,2023-11-01,40.87
Jharkhand,2023-12-01,42.73
Jharkhand,2024-01-01,46.31
Jharkhand,2024-02-01,48.62
Jharkhand,2024-03-01,50.1
Jharkhand,2024-04-01,50.31
Jharkhand,2024-05-01,49.12
Jharkhand,2024-06-01,45.92
Jharkhand,2024-07-01,43.72
Jharkhand,2024-08-01,42.96
Jharkhand,2024-09-01,42.65
Jharkhand,2024-10-01,37.9
Jharkhand,2024-11-01,38.95
Jharkhand,2024-12-01,41.1
Jharkhand,2025-01-01,41.87
Jharkhand,2025-02-01,46.37
Jharkhand,2025-03-01,48.43
Jharkhand,2025-04-01,48.96
Jharkhand,2025-05-01,47.23
Jharkhand,2025-06-01,46.85
Jharkhand,2025-07-01,44.67
Jharkhand,2025-08-01,40.04
Jharkhand,2025-09-01,40.21
Jharkhand,2025-10-01,41.43
Jharkhand,2025-11-01,37.64
Jharkhand,2025-12-01,41.57
Jharkhand,2026-01-01,39.36
Jharkhand,2026-02-01,46.29
Jharkhand,2026-03-01,49.07
Jharkhand,2026-04-01,47.98
Jharkhand,2026-05-01,47.47
Jharkhand,2026-06-01,45.53
Jharkhand,2026-07-01,44.01
Jharkhand,2026-08-01,38.9
Odisha,2020-01-01,52.45
Odisha,2020-02-01,53.84
Odisha,2020-03-01,53.13
Odisha,2020-04-01,28.2
Odisha,2020-05-01,23.72
Odisha,2020-06-01,29.48
Odisha,2020-07-01,23.18
Odisha,2020-08-01,44.22
Odisha,2020-09-01,43.56
Odisha,2020-10-01,45.35
Odisha,2020-11-01,42.34
Odisha,2020-12-01,47.21
Odisha,2021-01-01,48.56
Odisha,2021-02-01,52.85
Odisha,2021-03-01,51.94
Odisha,2021-04-01,38.51
Odisha,2021-05-01,40.02
Odisha,2021-06-01,53.85
Odisha,2021-07-01,49.34
Odisha,2021-08-01,44.85
Odisha,2021-09-01,44.97
Odisha,2021-10-01,42.52
Odisha,2021-11-01,42.74
Odisha,2021-12-01,47.89
Odisha,2022-01-01,47.13
Odisha,2022-02-01,49.59
Odisha,2022-03-01,50.84
Odisha,2022-04-01,52.23
Odisha,2022-05-01,47.24
Odisha,2022-06-01,51.86
Odisha,2022-07-01,47.73
Odisha,2022-08-01,43.61
Odisha,2022-09-01,40.85
Odisha,2022-10-01,45.43
Odisha,2022-11-01,44.5
Odisha,2022-12-01,43.88
Odisha,2023-01-01,49.12
Odisha,2023-02-01,50.7
Odisha,2023-03-01,48.79
Odisha,2023-04-01,53.06
Odisha,2023-05-01,51.71
Odisha,2023-06-01,50.08
Odisha,2023-07-01,44.86
Odisha,2023-08-01,43.06
Odisha,2023-09-01,42.25
Odisha,2023-10-01,43.66
Odisha,2023-11-01,44.23
Odisha,2023-12-01,44.13
Odisha,2024-01-01,46.14
Odisha,2024-02-01,48.81
Odisha,2024-03-01,53.47
Odisha,2024-04-01,51.98
Odisha,2024-05-01,52.93
Odisha,2024-06-01,50.86
Odisha,2024-07-01,46.46
Odisha,2024-08-01,47.39
Odisha,2024-09-01,44.8
Odisha,2024-10-01,42.68
Odisha,2024-11-01,40.15
Odisha,2024-12-01,43.73
Odisha,2025-01-01,49.86
Odisha,2025-02-01,49.13
Odisha,2025-03-01,47.77
Odisha,2025-04-01,54.4
Odisha,2025-05-01,49.32
Odisha,2025-06-01,47.16
Odisha,2025-07-01,48.76
Odisha,2025-08-01,43.74
Odisha,2025-09-01,44.65
Odisha,2025-10-01,41.23
Odisha,2025-11-01,38.98
Odisha,2025-12-01,43.9
